score	df.info.line	df.info.class
group5.day28.R32.Ral_730_5	-0.782412763478235	730	line
group5.day28.R32.Ral_730_6	-0.777181394271538	730	line
group5.day28.R32.Ral_730_7	-0.937754049032942	730	line
group5.day28.R32.Ral_730_8	0.791748103581052	730	line
group5.day28.R32.Ral_730_9	-2.23497597690695	730	line
group14.day28.R32.Ral_732_1	-1.19829814293794	732	line
group14.day28.R32.Ral_732_2	-2.27302882053333	732	line
group14.day28.R32.Ral_732_3	1.95584165174166	732	line
group14.day28.R32.Ral_732_4	-0.391636471035074	732	line
group23.day28.R32.Ral_732_1	-1.90110149862611	732	line
group23.day28.R32.Ral_732_2	-2.00836920976805	732	line
group23.day28.R32.Ral_732_3	-1.71957752904801	732	line
group23.day28.R32.Ral_732_4	-0.696108962530207	732	line
group23.day28.R32.ral_732_5	-2.82998495705585	732	line
group25.day28.R32.Ral_732_1	3.04896466926546	732	line
group25.day28.R32.Ral_732_10	0.797190565598542	732	line
group25.day28.R32.Ral_732_2	-0.287587921097911	732	line
group25.day28.R32.Ral_732_3	-0.433171365999555	732	line
group25.day28.R32.Ral_732_4	0.209277221992359	732	line
group25.day28.R32.Ral_732_5	1.59121788634897	732	line
group25.day28.R32.Ral_732_6	-7.07040994461604	732	line
group25.day28.R32.Ral_732_7	-1.13227786539433	732	line
group25.day28.R32.Ral_732_8	-2.13427758666524	732	line
group25.day28.R32.Ral_732_9	-1.45966585072625	732	line
group16.day28.R32.Ral_737_1	0.431255649509033	737	line
group16.day28.R32.Ral_737_10	-2.04362986499068	737	line
group16.day28.R32.Ral_737_11	2.24124852063988	737	line
group16.day28.R32.Ral_737_2	-1.1272886275852	737	line
group16.day28.R32.Ral_737_3	5.25510399806845	737	line
group16.day28.R32.Ral_737_4	-2.15518175338849	737	line
group16.day28.R32.Ral_737_5	-2.65375144905762	737	line
group16.day28.R32.Ral_737_6	-2.50499288918372	737	line
group16.day28.R32.Ral_737_7	-1.34898358920316	737	line
group16.day28.R32.Ral_737_8	-1.64578957748625	737	line
group16.day28.R32.Ral_737_9	-2.26389786360297	737	line
group21.day28.R32.Ral_737_1	-1.2866912567866	737	line
group21.day28.R32.Ral_737_2	0.908320249265287	737	line
group21.day28.R32.Ral_737_3	-1.26718395449114	737	line
group21.day28.R32.Ral_737_4	1.27191950127974	737	line
group21.day28.R32.Ral_737_5	-2.82304987312377	737	line
group21.day28.R32.Ral_737_6	0.627075422683037	737	line
group26.day28.R32.Ral_738_1	-5.47738499255289	738	line
group26.day28.R32.Ral_738_10	0.855301275015483	738	line
group26.day28.R32.Ral_738_2	3.26236440257684	738	line
group26.day28.R32.Ral_738_3	-0.680072572352569	738	line
group26.day28.R32.Ral_738_4	-2.57326336744143	738	line
group26.day28.R32.Ral_738_5	-0.355588144758039	738	line
group26.day28.R32.Ral_738_6	-1.83232399059634	738	line
group26.day28.R32.Ral_738_7	-0.216598644866003	738	line
group26.day28.R32.Ral_738_8	4.96944569991777	738	line
group26.day28.R32.Ral_738_9	-0.0353434812417755	738	line
group16.day28.R32.Ral_748_1	2.7534897159771	748	line
group16.day28.R32.Ral_748_10	0.770584388245877	748	line
group16.day28.R32.Ral_748_2	1.9372428594284	748	line
group16.day28.R32.Ral_748_3	3.54305276563952	748	line
group16.day28.R32.Ral_748_4	2.65090563173433	748	line
group16.day28.R32.Ral_748_5	3.99419394282317	748	line
group16.day28.R32.Ral_748_6	3.90224369037368	748	line
group16.day28.R32.Ral_748_7	3.06488281081706	748	line
group16.day28.R32.Ral_748_8	1.28689069385461	748	line
group16.day28.R32.Ral_748_9	2.41668427612737	748	line
group26.day28.R32.Ral_748_1	2.87555162847017	748	line
group26.day28.R32.Ral_748_10	2.94620358495127	748	line
group26.day28.R32.Ral_748_2	2.17985579553626	748	line
group26.day28.R32.Ral_748_3	2.99457299036335	748	line
group26.day28.R32.Ral_748_4	3.73846019009198	748	line
group26.day28.R32.Ral_748_5	1.40861900321833	748	line
group26.day28.R32.Ral_748_6	3.51235555590853	748	line
group26.day28.R32.Ral_748_7	0.885628756360393	748	line
group26.day28.R32.Ral_748_8	-0.198286490031077	748	line
group26.day28.R32.Ral_748_9	1.43102408969841	748	line
group11.day28.R32.Ral_75_1	2.024153164735	75	line
group11.day28.R32.Ral_75_10	-2.53260650987899	75	line
group11.day28.R32.Ral_75_2	1.41227630097171	75	line
group11.day28.R32.Ral_75_3	2.5252402012132	75	line
group11.day28.R32.Ral_75_4	1.29223879984185	75	line
group11.day28.R32.Ral_75_5	-1.10711065949549	75	line
group11.day28.R32.Ral_75_6	2.15635986283086	75	line
group11.day28.R32.Ral_75_7	0.658596170687068	75	line
group11.day28.R32.Ral_75_8	1.18673284081013	75	line
group11.day28.R32.Ral_75_9	-0.701088066101069	75	line
group6.day28.R32.Ral_75_1	-1.17533056240423	75	line
group16.day28.R32.Ral_761_1	0.73755645460718	761	line
group16.day28.R32.Ral_761_10	3.82381732056196	761	line
group16.day28.R32.Ral_761_2	0.517339709954504	761	line
group16.day28.R32.Ral_761_3	3.60676308507461	761	line
group16.day28.R32.Ral_761_4	0.454412650968639	761	line
group16.day28.R32.Ral_761_5	-5.10335431653976	761	line
group16.day28.R32.Ral_761_6	2.58459392691927	761	line
group16.day28.R32.Ral_761_7	0.930571402832284	761	line
group16.day28.R32.Ral_761_8	-3.29980424517033	761	line
group16.day28.R32.Ral_761_9	-1.49215210079939	761	line
group26.day28.R32.Ral_761_1	0.0823616096910347	761	line
group26.day28.R32.Ral_761_10	-1.15766357858648	761	line
group26.day28.R32.Ral_761_2	0.852556271620378	761	line
group26.day28.R32.Ral_761_3	0.82870723885766	761	line
group26.day28.R32.Ral_761_4	-1.28051853267577	761	line
group26.day28.R32.Ral_761_5	-0.58441360552618	761	line
group26.day28.R32.Ral_761_6	-4.20480331445047	761	line
group26.day28.R32.Ral_761_7	-1.11842955795064	761	line
group26.day28.R32.Ral_761_8	2.40213603098903	761	line
group26.day28.R32.Ral_761_9	-0.612152756808769	761	line
group13.day28.R32.Ral_774_1	0.165459591847694	774	line
group13.day28.R32.Ral_774_10	-0.167942183155198	774	line
group13.day28.R32.Ral_774_2	1.01449063258697	774	line
group13.day28.R32.Ral_774_3	1.49602923515944	774	line
group13.day28.R32.Ral_774_4	3.23172813183543	774	line
group13.day28.R32.Ral_774_5	-0.493713448577323	774	line
group13.day28.R32.Ral_774_6	2.85164168565911	774	line
group13.day28.R32.Ral_774_7	0.354293821965315	774	line
group13.day28.R32.Ral_774_8	-0.305696105610321	774	line
group13.day28.R32.Ral_774_9	-0.206987950106098	774	line
group26.day28.R32.Ral_774_1	-0.180981253432333	774	line
group26.day28.R32.Ral_774_10	-0.247565661101313	774	line
group26.day28.R32.Ral_774_2	-0.136731968340963	774	line
group26.day28.R32.Ral_774_3	-0.353255960856207	774	line
group26.day28.R32.Ral_774_4	-0.90520758292467	774	line
group26.day28.R32.Ral_774_5	1.57875471422384	774	line
group26.day28.R32.Ral_774_6	1.16900564009395	774	line
group26.day28.R32.Ral_774_7	-2.57804473592408	774	line
group26.day28.R32.Ral_774_8	3.40342523778825	774	line
group26.day28.R32.Ral_774_9	1.69011656498947	774	line
group24.day28.R32.Ral_776_1	-2.80325997380112	776	line
group24.day28.R32.Ral_776_2	-4.20015546506701	776	line
group24.day28.R32.Ral_776_3	-3.39997013378726	776	line
group24.day28.R32.Ral_776_4	-2.35928579917386	776	line
group24.day28.R32.Ral_776_5	-0.25733854097139	776	line
group26.day28.R32.Ral_776_1	-3.23301526528803	776	line
group26.day28.R32.Ral_776_10	-2.01820541051124	776	line
group26.day28.R32.Ral_776_2	-4.85437973243979	776	line
group26.day28.R32.Ral_776_3	-3.52707848130521	776	line
group26.day28.R32.Ral_776_4	0.372819286275999	776	line
group26.day28.R32.Ral_776_5	-1.1781922444614	776	line
group26.day28.R32.Ral_776_6	-3.43601866302129	776	line
group26.day28.R32.Ral_776_7	-1.88134683874716	776	line
group26.day28.R32.Ral_776_8	-1.51092881126777	776	line
group26.day28.R32.Ral_776_9	-1.85505017752389	776	line
group5.day28.R32.Ral_776_1	0.330829894739452	776	line
group24.day28.R32.Ral_783_1	0.687365091502236	783	line
group24.day28.R32.Ral_783_2	0.117728751231352	783	line
group24.day28.R32.Ral_783_3	-0.508289100297937	783	line
group24.day28.R32.Ral_783_4	2.78780543832494	783	line
group24.day28.R32.Ral_783_5	0.218321199396086	783	line
group24.day28.R32.Ral_783_6	-1.722252492379	783	line
group24.day28.R32.Ral_783_7	0.839795080766321	783	line
group24.day28.R32.Ral_783_8	-1.59730378060587	783	line
group24.day28.R32.Ral_783_9	-0.379751398443728	783	line
group5.day28.R32.Ral_783_1	-1.24719660027145	783	line
group5.day28.R32.Ral_783_2	0.357084352623748	783	line
group5.day28.R32.Ral_783_3	-0.748489031766287	783	line
group5.day28.R32.Ral_783_4	4.78907250252021	783	line
group5.day28.R32.Ral_783_5	-2.93503592252061	783	line
group26.day28.R32.Ral_787_1	-4.44867030421789	787	line
group26.day28.R32.Ral_787_10	0.0990165738393469	787	line
group26.day28.R32.Ral_787_2	-0.440300590799678	787	line
group26.day28.R32.Ral_787_3	1.20788393912134	787	line
group26.day28.R32.Ral_787_4	-0.25034819320097	787	line
group26.day28.R32.Ral_787_5	-0.925351925401082	787	line
group26.day28.R32.Ral_787_6	0.0925633352335177	787	line
group26.day28.R32.Ral_787_7	1.42819704769	787	line
group26.day28.R32.Ral_787_8	-2.38552794600171	787	line
group26.day28.R32.Ral_787_9	-0.187462694836934	787	line
group5.day28.R32.Ral_787_1	-1.88632492564364	787	line
group5.day28.R32.Ral_787_10	2.74943587036692	787	line
group5.day28.R32.Ral_787_11	-2.39781648361835	787	line
group5.day28.R32.Ral_787_2	0.476498413580201	787	line
group5.day28.R32.Ral_787_3	-2.45631551722965	787	line
group5.day28.R32.Ral_787_4	-2.76698191389614	787	line
group5.day28.R32.Ral_787_5	0.0292170991236927	787	line
group5.day28.R32.Ral_787_6	0.642270727004045	787	line
group5.day28.R32.Ral_787_7	-1.05506571136757	787	line
group5.day28.R32.Ral_787_8	-1.14294880798209	787	line
group5.day28.R32.Ral_787_9	-3.52755330830686	787	line
group5.day28.R32.Ral_796_1	1.88513904992108	796	line
group5.day28.R32.Ral_796_10	0.973485065870194	796	line
group5.day28.R32.Ral_796_11	1.70023872681163	796	line
group5.day28.R32.Ral_796_12	0.944895075468918	796	line
group5.day28.R32.Ral_796_13	2.21055473261281	796	line
group5.day28.R32.Ral_796_2	0.581319957014752	796	line
group5.day28.R32.Ral_796_3	0.463930500132741	796	line
group5.day28.R32.Ral_796_4	-0.693793320636413	796	line
group5.day28.R32.Ral_796_5	2.12309739876599	796	line
group5.day28.R32.Ral_796_6	-0.807546963036855	796	line
group5.day28.R32.Ral_796_7	3.27704731243249	796	line
group5.day28.R32.Ral_796_8	-0.699621205129924	796	line
group5.day28.R32.Ral_796_9	3.41094263098566	796	line
group1.day28.R32.Ral_801_1	4.59660457881737	801	line
group1.day28.R32.Ral_801_10	1.34131540294436	801	line
group1.day28.R32.Ral_801_11	1.81517482476058	801	line
group1.day28.R32.Ral_801_12	4.13686427814814	801	line
group1.day28.R32.Ral_801_13	2.90441529185824	801	line
group1.day28.R32.Ral_801_14	0.979643145975356	801	line
group1.day28.R32.Ral_801_2	2.33021127135461	801	line
group1.day28.R32.Ral_801_3	3.56445969068871	801	line
group1.day28.R32.Ral_801_4	1.81331193882058	801	line
group1.day28.R32.Ral_801_5	1.28622517962552	801	line
group1.day28.R32.Ral_801_6	6.02496716371673	801	line
group1.day28.R32.Ral_801_7	4.36264800683653	801	line
group1.day28.R32.Ral_801_8	3.77040147141908	801	line
group1.day28.R32.Ral_802_1	2.38318676424031	802	line
group1.day28.R32.Ral_802_10	1.51902644356333	802	line
group1.day28.R32.Ral_802_11	3.89582362983256	802	line
group1.day28.R32.Ral_802_12	-0.190841593898561	802	line
group1.day28.R32.Ral_802_2	0.396937312006839	802	line
group1.day28.R32.Ral_802_3	4.10952459137123	802	line
group1.day28.R32.Ral_802_4	-0.0607931893756264	802	line
group1.day28.R32.Ral_802_5	2.65552939976154	802	line
group1.day28.R32.Ral_802_6	1.82906718012631	802	line
group1.day28.R32.Ral_802_7	-0.671717145484767	802	line
group1.day28.R32.Ral_802_8	1.45927157263751	802	line
group1.day28.R32.Ral_802_9	2.96094991184511	802	line
group24.day28.R32.Ral_802_1	-2.4488533150796	802	line
group24.day28.R32.Ral_802_10	-0.882557938256519	802	line
group24.day28.R32.Ral_802_2	-2.71988940297219	802	line
group24.day28.R32.Ral_802_3	-1.70582077903312	802	line
group24.day28.R32.Ral_802_4	-0.978025367183937	802	line
group24.day28.R32.Ral_802_5	0.748542668782935	802	line
group24.day28.R32.Ral_802_6	-0.0175133009896916	802	line
group24.day28.R32.Ral_802_7	-0.620489186523196	802	line
group24.day28.R32.Ral_802_8	-0.104507967355001	802	line
group24.day28.R32.Ral_802_9	0.935213093647204	802	line
group5.day28.R32.Ral_804_1	0.675804085511719	804	line
group5.day28.R32.Ral_804_10	2.07809287749205	804	line
group5.day28.R32.Ral_804_11	4.48151728187884	804	line
group5.day28.R32.Ral_804_2	-2.71159107630697	804	line
group5.day28.R32.Ral_804_3	0.520747481630342	804	line
group5.day28.R32.Ral_804_4	2.43495312122343	804	line
group5.day28.R32.Ral_804_5	2.46059334927047	804	line
group5.day28.R32.Ral_804_6	-0.548137188190373	804	line
group5.day28.R32.Ral_804_7	0.0685051485460272	804	line
group5.day28.R32.Ral_804_8	0.0480594039060848	804	line
group5.day28.R32.Ral_804_9	4.73772585541856	804	line
group13.day28.R32.Ral_805_1	-0.0841807486337718	805	line
group13.day28.R32.Ral_805_2	-1.70286156054294	805	line
group13.day28.R32.Ral_805_3	1.1247258466166	805	line
group13.day28.R32.Ral_805_4	-0.53491950201422	805	line
group13.day28.R32.Ral_805_5	3.47543524264455	805	line
group13.day28.R32.Ral_805_6	1.28606928149906	805	line
group13.day28.R32.Ral_805_7	1.26969608249094	805	line
group24.day28.R32.Ral_805_1	3.08075954146991	805	line
group24.day28.R32.Ral_805_10	1.30924876780715	805	line
group24.day28.R32.Ral_805_2	0.177324955353308	805	line
group24.day28.R32.Ral_805_3	1.1724509893029	805	line
group24.day28.R32.Ral_805_4	1.32677366315006	805	line
group24.day28.R32.Ral_805_5	0.265996019409343	805	line
group24.day28.R32.Ral_805_6	-2.25628176477606	805	line
group24.day28.R32.Ral_805_7	-2.04664693262278	805	line
group24.day28.R32.Ral_805_8	-1.98794351686585	805	line
group24.day28.R32.Ral_805_9	-1.34008382243131	805	line
group24.day28.R32.Ral_808_1	0.462595823092125	808	line
group24.day28.R32.Ral_808_10	-2.35288923679155	808	line
group24.day28.R32.Ral_808_11	0.0320332074867153	808	line
group24.day28.R32.Ral_808_12	0.297719424999178	808	line
group24.day28.R32.Ral_808_2	0.0142695649954539	808	line
group24.day28.R32.Ral_808_3	0.0191998238845782	808	line
group24.day28.R32.Ral_808_4	2.81616399290752	808	line
group24.day28.R32.Ral_808_5	2.4632047809247	808	line
group24.day28.R32.Ral_808_6	-1.35310743687521	808	line
group24.day28.R32.Ral_808_7	-0.951461195761483	808	line
group24.day28.R32.Ral_808_8	-3.47617439169398	808	line
group24.day28.R32.Ral_808_9	-1.12196821308038	808	line
group13.day28.R32.Ral_812_1	2.07077011607862	812	line
group13.day28.R32.Ral_812_10	-1.7684872841107	812	line
group13.day28.R32.Ral_812_2	1.82622297734008	812	line
group13.day28.R32.Ral_812_3	-1.86622261252372	812	line
group13.day28.R32.Ral_812_4	-2.03631015989917	812	line
group13.day28.R32.Ral_812_5	1.38998442192934	812	line
group13.day28.R32.Ral_812_6	0.690688498055531	812	line
group13.day28.R32.Ral_812_7	5.06035917618709	812	line
group13.day28.R32.Ral_812_8	-1.45057951068196	812	line
group13.day28.R32.Ral_812_9	2.03745938047412	812	line
group16.day28.R32.Ral_812_1	-0.594502116231338	812	line
group16.day28.R32.Ral_812_10	-0.680909062195167	812	line
group16.day28.R32.Ral_812_2	-2.90880531363163	812	line
group16.day28.R32.Ral_812_3	2.45767444949534	812	line
group16.day28.R32.Ral_812_4	1.18009049168179	812	line
group16.day28.R32.Ral_812_5	0.201238735185887	812	line
group16.day28.R32.Ral_812_6	1.19412447681484	812	line
group16.day28.R32.Ral_812_7	0.43740110767983	812	line
group16.day28.R32.Ral_812_8	2.6472621217135	812	line
group16.day28.R32.Ral_812_9	-0.933462047581678	812	line
group1.day28.R32.Ral_818_1	1.28674178975476	818	line
group1.day28.R32.Ral_818_10	-2.37884347055962	818	line
group1.day28.R32.Ral_818_2	1.04960412082277	818	line
group1.day28.R32.Ral_818_3	-0.696845563686395	818	line
group1.day28.R32.Ral_818_4	-1.28184203652089	818	line
group1.day28.R32.Ral_818_5	-2.0449513621287	818	line
group1.day28.R32.Ral_818_6	-0.429107693464257	818	line
group1.day28.R32.Ral_818_7	0.404003418544677	818	line
group1.day28.R32.Ral_818_8	1.00978061357984	818	line
group1.day28.R32.Ral_818_9	0.632457200055377	818	line
group26.day28.R32.Ral_818_1	1.48542247264908	818	line
group26.day28.R32.Ral_818_10	-0.263898756577221	818	line
group26.day28.R32.Ral_818_2	-3.84757945192057	818	line
group26.day28.R32.Ral_818_3	3.18034953857774	818	line
group26.day28.R32.Ral_818_4	1.37954433783975	818	line
group26.day28.R32.Ral_818_5	1.21761279298602	818	line
group26.day28.R32.Ral_818_6	-5.2378898260179	818	line
group26.day28.R32.Ral_818_7	-1.95969465927222	818	line
group26.day28.R32.Ral_818_8	1.408888378682	818	line
group26.day28.R32.Ral_818_9	-2.784574791222	818	line
group1.day28.R32.Ral_819_1	1.24740480061336	819	line
group1.day28.R32.Ral_819_10	1.84453406533973	819	line
group1.day28.R32.Ral_819_11	1.89415393035591	819	line
group1.day28.R32.Ral_819_12	-1.9311832540108	819	line
group1.day28.R32.Ral_819_13	1.43907836514474	819	line
group1.day28.R32.Ral_819_2	-0.769832088120409	819	line
group1.day28.R32.Ral_819_3	3.25776762088167	819	line
group1.day28.R32.Ral_819_4	-0.164234725970472	819	line
group1.day28.R32.Ral_819_5	0.804110966481257	819	line
group1.day28.R32.Ral_819_6	-0.309756396136852	819	line
group1.day28.R32.Ral_819_7	1.39423136499786	819	line
group1.day28.R32.Ral_819_8	-0.72990638839298	819	line
group1.day28.R32.Ral_819_9	-0.942719051643112	819	line
group24.day28.R32.Ral_820_1	-0.565625806940829	820	line
group24.day28.R32.Ral_820_10	-3.5413102844406	820	line
group24.day28.R32.Ral_820_2	2.10699280251827	820	line
group24.day28.R32.Ral_820_3	1.3365518147986	820	line
group24.day28.R32.Ral_820_4	-2.27725707156124	820	line
group24.day28.R32.Ral_820_5	0.488986108274615	820	line
group24.day28.R32.Ral_820_6	0.935199360542271	820	line
group24.day28.R32.Ral_820_7	1.71352683280929	820	line
group24.day28.R32.Ral_820_8	-3.9222915159324	820	line
group24.day28.R32.Ral_820_9	1.58546663491872	820	line
group24.day28.R32.Ral_821_1	0.197459276624592	821	line
group24.day28.R32.Ral_821_10	1.18570189592413	821	line
group24.day28.R32.Ral_821_2	1.7829650816029	821	line
group24.day28.R32.Ral_821_3	2.19447642978674	821	line
group24.day28.R32.Ral_821_4	0.863032378849566	821	line
group24.day28.R32.Ral_821_5	-1.12414211415664	821	line
group24.day28.R32.Ral_821_6	0.978684677631544	821	line
group24.day28.R32.Ral_821_7	-1.03190706577561	821	line
group24.day28.R32.Ral_821_8	2.34601953650163	821	line
group24.day28.R32.Ral_821_9	0.478643781277281	821	line
group5.day28.R32.Ral_821_1	1.06926059598732	821	line
group24.day28.R32.Ral_822_1	-0.971338441467287	822	line
group24.day28.R32.Ral_822_10	1.96404251779574	822	line
group24.day28.R32.Ral_822_11	-2.75407310487361	822	line
group24.day28.R32.Ral_822_2	-0.612264478100863	822	line
group24.day28.R32.Ral_822_3	-3.23654091191618	822	line
group24.day28.R32.Ral_822_4	-2.05003579592299	822	line
group24.day28.R32.Ral_822_5	-3.7241188701608	822	line
group24.day28.R32.Ral_822_6	1.85950658216374	822	line
group24.day28.R32.Ral_822_7	-4.07790999247628	822	line
group24.day28.R32.Ral_822_8	-3.75904622303363	822	line
group24.day28.R32.Ral_822_9	0.33484731174531	822	line
group5.day28.R32.Ral_822_1	2.1032229949419	822	line
group5.day28.R32.Ral_822_2	2.02941567943953	822	line
group5.day28.R32.Ral_822_3	1.24671947198835	822	line
group18.day28.R32.Ral_83_1	1.67580067819195	83	line
group18.day28.R32.Ral_83_10	2.04317071662934	83	line
group18.day28.R32.Ral_83_2	6.11942092407115	83	line
group18.day28.R32.Ral_83_3	1.93813194010234	83	line
group18.day28.R32.Ral_83_4	2.89357992667822	83	line
group18.day28.R32.Ral_83_5	-1.49735574729161	83	line
group18.day28.R32.Ral_83_6	0.209937104054009	83	line
group18.day28.R32.Ral_83_7	-0.687361390826362	83	line
group18.day28.R32.Ral_83_8	-0.857133674582179	83	line
group18.day28.R32.Ral_83_9	2.94362395488101	83	line
group25.day28.R32.Ral_83_11	-8.05439309360428	83	line
group26.day28.R32.Ral_832_1	0.601208640281222	832	line
group26.day28.R32.Ral_832_10	-0.554907009296411	832	line
group26.day28.R32.Ral_832_2	-2.08891482668176	832	line
group26.day28.R32.Ral_832_3	-1.89331603177885	832	line
group26.day28.R32.Ral_832_4	-2.40317810773966	832	line
group26.day28.R32.Ral_832_5	3.89324827308466	832	line
group26.day28.R32.Ral_832_6	-0.0383899928340359	832	line
group26.day28.R32.Ral_832_7	1.72942368801746	832	line
group26.day28.R32.Ral_832_8	0.587265032902507	832	line
group26.day28.R32.Ral_832_9	-0.454955979112143	832	line
group1.day28.R32.Ral_843_1	-1.95693427881202	843	line
group1.day28.R32.Ral_843_2	1.11088909473309	843	line
group1.day28.R32.Ral_843_3	-0.42146340913876	843	line
group1.day28.R32.Ral_843_4	-0.325904206381601	843	line
group1.day28.R32.Ral_843_5	-1.025940356969	843	line
group1.day28.R32.Ral_843_6	-4.07157183053705	843	line
group1.day28.R32.Ral_843_7	-0.385599608653597	843	line
group24.day28.R32.Ral_843_1	3.52623372962436	843	line
group24.day28.R32.Ral_843_10	-2.22915019475293	843	line
group24.day28.R32.Ral_843_2	-2.23545258352322	843	line
group24.day28.R32.Ral_843_3	0.18695544850718	843	line
group24.day28.R32.Ral_843_4	-0.285728491576039	843	line
group24.day28.R32.Ral_843_5	-0.82801745682447	843	line
group24.day28.R32.Ral_843_6	-0.57627595793017	843	line
group24.day28.R32.Ral_843_7	0.854388849047139	843	line
group24.day28.R32.Ral_843_8	1.1151256721318	843	line
group24.day28.R32.Ral_843_9	1.62809968777451	843	line
group10.day28.R32.Ral_85_1	2.03844971265287	85	line
group10.day28.R32.Ral_85_2	-0.85454735313594	85	line
group10.day28.R32.Ral_85_3	1.45248797984359	85	line
group10.day28.R32.Ral_85_4	-2.12178640429364	85	line
group10.day28.R32.Ral_85_5	0.821891109342361	85	line
group10.day28.R32.Ral_85_6	-2.32958455906061	85	line
group10.day28.R32.Ral_85_7	-0.927382333023923	85	line
group10.day28.R32.Ral_85_8	2.48086051998262	85	line
group10.day28.R32.Ral_85_9	-2.36523286303426	85	line
group18.day28.R32.RAL_85_1	-2.74357878669126	85	line
group18.day28.R32.RAL_85_10	0.582432952130639	85	line
group18.day28.R32.RAL_85_2	-1.7102314409539	85	line
group18.day28.R32.RAL_85_3	1.99021038248635	85	line
group18.day28.R32.RAL_85_4	-3.60712205044684	85	line
group18.day28.R32.RAL_85_5	-4.37105120412892	85	line
group18.day28.R32.RAL_85_6	0.722603655371128	85	line
group18.day28.R32.RAL_85_7	-1.25439750725861	85	line
group18.day28.R32.RAL_85_8	-0.706649783010104	85	line
group18.day28.R32.RAL_85_9	-0.673365276383233	85	line
group3.day28.R32.Ral_85_1	0.809661405509818	85	line
group3.day28.R32.Ral_85_10	1.29078810287826	85	line
group3.day28.R32.Ral_85_11	-1.65871146668481	85	line
group3.day28.R32.Ral_85_12	1.17337456111726	85	line
group3.day28.R32.Ral_85_13	-1.20258207147056	85	line
group3.day28.R32.Ral_85_14	0.189332693528642	85	line
group3.day28.R32.Ral_85_15	1.5803221919684	85	line
group3.day28.R32.Ral_85_2	2.6292568337523	85	line
group3.day28.R32.Ral_85_3	0.808171886713636	85	line
group3.day28.R32.Ral_85_4	1.62234663576304	85	line
group3.day28.R32.Ral_85_5	-1.8015516606335	85	line
group3.day28.R32.Ral_85_6	-1.07111073495066	85	line
group3.day28.R32.Ral_85_7	0.666051033074955	85	line
group3.day28.R32.Ral_85_8	1.51500440981627	85	line
group3.day28.R32.Ral_85_9	-1.3907784078148	85	line
group1.day28.R32.Ral_850_1	1.98215062000968	850	line
group1.day28.R32.Ral_850_10	2.41692373142436	850	line
group1.day28.R32.Ral_850_11	3.23361095563531	850	line
group1.day28.R32.Ral_850_12	1.8406087707133	850	line
group1.day28.R32.Ral_850_2	1.9160465655253	850	line
group1.day28.R32.Ral_850_3	0.173461430047686	850	line
group1.day28.R32.Ral_850_4	1.68618454818138	850	line
group1.day28.R32.Ral_850_5	-3.70457873180466	850	line
group1.day28.R32.Ral_850_6	2.48805407096821	850	line
group1.day28.R32.Ral_850_7	0.81839469483779	850	line
group1.day28.R32.Ral_850_8	-1.3641153102375	850	line
group1.day28.R32.Ral_850_9	3.56373462921874	850	line
group16.day28.R32.Ral_853_1	-0.0843993115460661	853	line
group16.day28.R32.Ral_853_10	-1.38461848737468	853	line
group16.day28.R32.Ral_853_2	2.93019571589346	853	line
group16.day28.R32.Ral_853_3	2.30382439765629	853	line
group16.day28.R32.Ral_853_4	0.356164828749288	853	line
group16.day28.R32.Ral_853_5	1.22471594789863	853	line
group16.day28.R32.Ral_853_6	1.49188937375769	853	line
group16.day28.R32.Ral_853_7	1.74054623207267	853	line
group16.day28.R32.Ral_853_8	2.31051690410432	853	line
group16.day28.R32.Ral_853_9	0.0678653435331902	853	line
group1.day28.R32.Ral_859_1	3.49774470208108	859	line
group1.day28.R32.Ral_859_10	0.339100878740878	859	line
group1.day28.R32.Ral_859_11	5.17929354749744	859	line
group1.day28.R32.Ral_859_12	-1.23171739847195	859	line
group1.day28.R32.Ral_859_13	2.55893974620031	859	line
group1.day28.R32.Ral_859_2	3.50254932280823	859	line
group1.day28.R32.Ral_859_3	1.93943765248795	859	line
group1.day28.R32.Ral_859_4	3.91580513845714	859	line
group1.day28.R32.Ral_859_5	3.56553521768596	859	line
group1.day28.R32.Ral_859_6	0.189471318442713	859	line
group1.day28.R32.Ral_859_7	2.31126311427151	859	line
group1.day28.R32.Ral_859_8	-0.77380944056196	859	line
group1.day28.R32.Ral_859_9	1.71080455197827	859	line
group1.day28.R32.Ral_861_1	-2.77558330333768	861	line
group1.day28.R32.Ral_861_10	-2.31504199488123	861	line
group1.day28.R32.Ral_861_2	-1.14445109757732	861	line
group1.day28.R32.Ral_861_3	1.08114548749011	861	line
group1.day28.R32.Ral_861_4	-1.16015225442133	861	line
group1.day28.R32.Ral_861_5	-1.94837585343953	861	line
group1.day28.R32.Ral_861_6	-1.56774725492445	861	line
group1.day28.R32.Ral_861_7	-4.67137848896124	861	line
group1.day28.R32.Ral_861_8	-2.86772721647362	861	line
group1.day28.R32.Ral_861_9	-2.72134021068681	861	line
group1.day28.R32.Ral_879_1	-0.799801069892654	879	line
group1.day28.R32.Ral_879_10	1.14904295743155	879	line
group1.day28.R32.Ral_879_11	1.86786787555416	879	line
group1.day28.R32.Ral_879_12	1.4763181064475	879	line
group1.day28.R32.Ral_879_13	-3.9069926966337	879	line
group1.day28.R32.Ral_879_14	0.371582379062631	879	line
group1.day28.R32.Ral_879_2	-1.97880915058009	879	line
group1.day28.R32.Ral_879_3	-0.419944755680751	879	line
