group	line	day	class	imageID	npoint	nn.mean	nn.sd	cc.mean	cc.sd	mean.s.area	sd.s.area	mean.s.perimeter	sd.s.perimeter	mean.s.radius.mean	sd.s.radius.mean	mean.s.radius.sd	sd.s.radius.sd	mean.s.radius.min	sd.s.radius.min	mean.s.radius.max	sd.s.radius.max	batch
group12	228	28	line	group12.day28.R32.Ral_228_9	50	7.40019837109404	1.4106295353849	0.696423963810327	0.173746159091687	40.4772727272727	27.7643645087557	21.2727272727273	10.1737547352127	2.81406728940121	0.842780988695497	0.594752862968491	0.368420247901181	1.60078341281516	0.559478278019598	3.96483244749818	2.01576874160802	batch1
group8	228	28	line	group8.day28.R32.Ral_228_1	65	8.06624213520852	1.43349172742997	0.627736467340042	0.219824692079075	36.0338983050847	26.334693324059	20.6779661016949	11.0304291940852	2.78861439390251	0.979697236072014	0.638872248694844	0.541050683835946	1.53607097705735	0.365191965505747	3.98349353497291	2.36948299277173	batch1
group8	228	28	line	group8.day28.R32.Ral_228_2	39	7.81738396719481	1.2429117571258	0.738998054615925	0.134285592452404	30.1212121212121	16.2668327736179	21.5151515151515	10.8573742570465	2.70140144052672	0.944691380850439	0.635442833934692	0.401207893014778	1.41566164972072	0.415133080066855	3.83254181939411	1.86366919399531	batch1
group8	228	28	line	group8.day28.R32.Ral_228_3	43	8.40450000974112	1.3302289630041	0.802830055152546	0.0894304645738681	35.2972972972973	16.7462514294076	23.0540540540541	10.4667355251077	2.98676452152676	0.875142801119778	0.867722367580709	0.521397566504572	1.30621000335582	0.339126315421998	4.72478837136744	2.53759112190571	batch1
group8	228	28	line	group8.day28.R32.Ral_228_4	48	8.03826320229444	2.32249947078328	0.738217068830765	0.158529122906846	45.0952380952381	44.2172075123003	21.6190476190476	12.9387909507021	2.79597764421967	0.970615701786726	0.683799192418992	0.529564294197933	1.42436990460799	0.454976841770409	4.29966088323472	3.16613294924746	batch1
group8	228	28	line	group8.day28.R32.Ral_228_5	39	8.37717351178537	2.03717748392414	0.749480880685418	0.169857226172884	39.7575757575758	34.9517795532559	22.7575757575758	14.3135213675529	2.74000122818668	1.17275739010306	0.662498374592949	0.516583340479516	1.44031869979524	0.371907234461559	4.33259076565746	3.1826482872603	batch1
group15	229	27	line	group15.day27.R32.Ral_229_1	79	8.03439954564898	1.43795041295961	0.70035157023445	0.137256578185611	36.972602739726	39.3777900608465	20.4383561643836	13.7568026620468	2.78522867017677	1.17382793591117	0.602620037693739	0.436721261683091	1.59055786983989	0.442983419597547	3.80473696729254	2.16828960148534	batch1
group15	229	27	line	group15.day27.R32.Ral_229_2	54	8.62796981286572	1.65048626095203	0.677237958861617	0.227507807501275	40.9166666666667	31.2013593084506	23.5208333333333	14.031862804306	2.95200979070035	1.14345315582591	0.701680974276394	0.555929740885099	1.54548703368042	0.485972552625896	4.3218944653947	2.57613586119147	batch1
group15	229	27	line	group15.day27.R32.Ral_229_3	106	7.61179362528036	0.945701520128164	0.634106513294878	0.190930946059138	29.83	16.0712146209905	17.65	7.18918238983707	2.52217124613285	0.677353593933341	0.494610736794496	0.362451932437516	1.62129037263086	0.404908925330647	3.43878174906801	1.65096445650628	batch1
group15	229	28	line	group15.day28.R32.Ral_229_1	62	7.83787186518667	1.29340069667615	0.66083713832353	0.191067967003814	36.6428571428571	24.1008702758209	19.7321428571429	8.16086241304651	2.8276502541613	0.813939929232166	0.594285163826528	0.385008751147392	1.66273380835753	0.401357256200949	3.67057471636291	1.29439110554787	batch1
group15	229	28	line	group15.day28.R32.Ral_229_2	73	8.10733421012888	1.36502545110987	0.631341384513551	0.212492382475513	35.6119402985075	21.6885357399211	19.4029850746269	8.87635555416841	2.69592474855009	0.865820381773572	0.531101541692243	0.373250929212652	1.67588901329108	0.4527529346278	3.62360250131327	1.58800527730721	batch1
group15	229	28	line	group15.day28.R32.Ral_229_3	45	7.88757529592399	1.59256178741613	0.704415796871006	0.136972019704339	35.8717948717949	36.2151316783901	18.2051282051282	8.57529955646629	2.48445345083781	0.726607114824104	0.56686112740004	0.391186844827108	1.46653553234455	0.401252952752005	3.62226378954234	2.07484047184382	batch1
group15	229	28	line	group15.day28.R32.Ral_229_4	40	8.67749328702077	1.2768545874072	0.740302801060192	0.148669828586161	50.3235294117647	47.0607090754158	24.4705882352941	14.0134898085092	3.16887807447962	1.42169846875281	0.910488762056932	0.679413229257718	1.35591455252898	0.384740428165269	5.06604119396603	3.38781858102857	batch1
group15	229	28	line	group15.day28.R32.Ral_229_5	69	7.86862380801728	1.06107250245639	0.657753085618088	0.182287348893642	34.0634920634921	22.0913594376253	20.0634920634921	10.5140045099198	2.72411100476296	0.964537524155129	0.574046809708104	0.46546150089553	1.595145363689	0.479773187484532	3.75434971491582	1.99005230401187	batch1
group15	229	28	line	group15.day28.R32.Ral_229_6	61	7.94446066121988	1.64904852145801	0.635016348789525	0.160839689753436	37.5454545454545	39.0364588281918	19.1454545454545	11.1412117530635	2.69597547385796	0.932895696371136	0.557707229536492	0.506193421534711	1.6468652351863	0.384082729675621	3.86394418096631	2.56349528784971	batch1
group15	229	28	line	group15.day28.R32.Ral_229_7	42	7.44503839905016	1.24480118004027	0.654538222491709	0.143315541917632	35.1388888888889	40.1462702610469	16.6944444444444	4.98465900506999	2.70657062048683	0.789597790138816	0.57462362857492	0.453325607651934	1.59970187366381	0.351340422826637	3.47829574149535	1.30900026502708	batch1
group15	229	28	line	group15.day28.R32.Ral_229_8	91	8.05284484204668	1.24633164813231	0.684384310595998	0.134268257671755	33.4352941176471	19.2591642124591	18.6470588235294	7.77466257475271	2.649241283034	0.750612492123807	0.543200369931362	0.374526080737308	1.64264119247645	0.44134752667184	3.56057253796971	1.47952651989778	batch1
group15	229	28	line	group15.day28.R32.Ral_229_9	40	7.07701748623876	0.907696628648713	0.707235071501564	0.159176448449154	32.6470588235294	20.430046727043	20.3529411764706	10.3422708746638	2.59412855640641	0.904278907799971	0.565747281706426	0.366902969128267	1.4573677520393	0.406317789577526	3.50103486959523	1.51342896874274	batch1
group19	229	28	line	group19.day28.R32.Ral_229_1	70	7.87687565925996	1.00729222555368	0.684685382124893	0.116112941790206	34.734375	18.6379389380141	19.625	7.37757219067163	2.74347075984415	0.690396402441374	0.564697232386585	0.353649505751769	1.58420102807968	0.464460805082877	3.69153546628352	1.19941562528815	batch1
group19	229	28	line	group19.day28.R32.Ral_229_10	51	7.91067319526398	1.74152813502681	0.776197622776946	0.116963635116954	34.3333333333333	29.169566955367	22.8444444444444	13.6097484372509	2.82552906757359	1.10508486581926	0.752072375902953	0.514385695023872	1.38416647135001	0.3393612095019	4.13041319326896	2.32527204717803	batch1
group19	229	28	line	group19.day28.R32.Ral_229_2	73	7.89799082355602	0.941736096738401	0.679322229091805	0.15711043390614	33.1940298507463	26.2073542801011	19.3134328358209	9.95019255976894	2.61989866214124	0.90356990674918	0.555210397721622	0.370797904615033	1.52419503041469	0.428758031147663	3.63150518705362	1.87915528154946	batch1
group19	229	28	line	group19.day28.R32.Ral_229_3	79	7.87628955883813	1.46259278515779	0.650202733160704	0.201317481498206	34.1369863013699	21.4225446333822	19.4931506849315	9.57880079433403	2.68186454430409	0.831970042516111	0.5660839734518	0.433741953599972	1.6079032455933	0.474831974307418	3.65825233039742	1.67291850872386	batch1
group19	229	28	line	group19.day28.R32.Ral_229_4	63	7.87640307462731	1.15307567550784	0.669390254912568	0.186874844417524	33.6842105263158	16.1711359866196	18.8245614035088	6.59849227101363	2.67129614565165	0.718145490240429	0.544195361652802	0.331483295951083	1.64447008830562	0.360647629982742	3.56216008153732	1.19889057285919	batch1
group19	229	28	line	group19.day28.R32.Ral_229_5	62	8.35921131299544	1.93918481672506	0.676214118526478	0.144359637532053	39.7857142857143	43.2820409053809	21.7678571428571	19.1491666767926	3.2223483702486	2.15435189055732	0.625688506461879	0.401160927479516	1.7806772730826	0.449320903035967	4.38112579908437	4.06054682485129	batch1
group19	229	28	line	group19.day28.R32.Ral_229_6	53	8.48082232134105	1.9274087819796	0.723088519750846	0.178942916891799	36.063829787234	25.1892008048646	21.7446808510638	10.6249666702421	2.8769428762431	1.11576334166574	0.708010033214649	0.498056821740407	1.49591724395646	0.421930959213653	4.11335286588818	2.20629178181355	batch1
group19	229	28	line	group19.day28.R32.Ral_229_7	57	7.95590030405721	0.56698588799394	0.627349445280811	0.22295206501968	23.8627450980392	7.4189476554108	15.8235294117647	5.55591894236387	2.34298501783431	0.517044950723787	0.468117775379343	0.275969103905741	1.43934221633941	0.336022062528235	3.06704880931164	0.886507017920144	batch1
group19	229	28	line	group19.day28.R32.Ral_229_9	105	8.38429496799543	1.22870776545427	0.683803429904809	0.193300401223796	34.0909090909091	25.3667349700877	19.3535353535354	9.60369096914724	2.7310964603813	0.898907184718272	0.60395239842624	0.468728360001561	1.61362671571926	0.462392828926142	3.79710552457252	1.95636538492186	batch1
group25	229	28	line	group25.day28.R32.Ral_229_1	61	7.4956489062922	1.52356652670291	0.742610127766075	0.130164301323402	37.0363636363636	25.2835502344491	20.1454545454545	9.11940986926437	2.72365008423296	0.869834496818215	0.6284437696365	0.401579651506124	1.520387791592	0.405314832706318	3.8821086877838	1.99081508259039	batch1
group25	229	28	line	group25.day28.R32.Ral_229_10	66	7.93342354389155	1.06052450274428	0.652635656884668	0.14612071320285	32.4	13.5511585595138	17.7166666666667	5.78452543112024	2.63413692014773	0.631845610538018	0.490605937118777	0.326339717941001	1.71343371268408	0.442445671545832	3.44784287156615	1.06902545964687	batch1
group25	229	28	line	group25.day28.R32.Ral_229_2	64	8.17213538853243	1.50211563666361	0.707504215606024	0.169106417932375	33.051724137931	21.0500009699488	20.3793103448276	9.75098301154658	2.72001523220084	1.04483107244378	0.63619627775757	0.444425858511172	1.46241623655265	0.450426589711963	3.72229809784752	1.73293547354342	batch1
group25	229	28	line	group25.day28.R32.Ral_229_3	84	8.0642532203747	1.77424312713417	0.616630753707737	0.262377433642479	33.0641025641026	25.0429966587803	19.3205128205128	10.4812678792681	2.59444542133713	0.985319454088345	0.5860329319822	0.460905568026916	1.52045135851455	0.451869922233164	3.62600352390435	2.01421920975499	batch1
group25	229	28	line	group25.day28.R32.Ral_229_4	44	8.2157331224954	1.9787714963193	0.718773104017795	0.12251037340522	43.9473684210526	53.5799212939007	22.5526315789474	20.922892374623	2.89468749396351	1.81247285954213	0.594798689606126	0.443547111290532	1.52309452098139	0.367762236143127	4.36163918377907	4.34079027415077	batch1
group25	229	28	line	group25.day28.R32.Ral_229_5	62	8.00460737366634	1.3296761831722	0.667020020072972	0.156377612621874	38.2321428571429	36.7463002820091	19.1607142857143	11.8225928331606	2.60916486345768	0.937479586617219	0.5398442592657	0.414086913387155	1.539452575133	0.420010505307306	3.68618424641393	2.28774062943282	batch1
group25	229	28	line	group25.day28.R32.Ral_229_6	73	8.28794576680961	1.78171803948319	0.71852000353824	0.120224862057606	36.910447761194	29.676912433989	18.5820895522388	6.61758276323179	2.84829982029686	0.925895124222186	0.623941472371269	0.411324903879988	1.65261925888539	0.500527743814799	3.99191721721379	1.87897302202436	batch1
group25	229	28	line	group25.day28.R32.Ral_229_7	57	8.0285874694371	1.13867839709442	0.704868423968948	0.134154867311636	31.921568627451	20.1701196201261	19.4705882352941	8.56119837680794	2.79146958752748	0.996292784354806	0.660496282866527	0.490120122905871	1.50937630553503	0.395566211229892	3.82351755797153	1.67989646504216	batch1
group25	229	28	line	group25.day28.R32.Ral_229_8	46	8.0140435208155	1.38082966729	0.696946378007608	0.197878973549985	42.425	46.7496812000648	19.95	11.9141157391623	2.61543603510456	1.0251248222071	0.612515306336757	0.5243383586041	1.45023955913694	0.439556488639654	3.93438058009698	2.83614061781599	batch1
group25	229	28	line	group25.day28.R32.Ral_229_9	46	8.15648724852998	1.32644073774817	0.729450164316992	0.185495697368179	43.775	32.7464912976596	23.45	13.4697191260001	2.91943673589843	1.00850408443552	0.715289721043173	0.512981977370584	1.55041793107029	0.49518044743477	4.38171627157328	2.57143032155539	batch1
group11	235	28	line	group11.day28.R32.Ral_235_1	33	8.85241788133303	2.96581944693628	0.727225348392915	0.148095079505924	52.7777777777778	60.3714994738242	21.9259259259259	12.9107168540949	2.94930703651865	1.24542138976544	0.746354906120015	0.617276161845778	1.45785736039687	0.390448185297743	4.67563815899776	3.40630237259091	batch1
group11	235	28	line	group11.day28.R32.Ral_235_10	45	8.28666251492805	2.13375780228674	0.763977559164916	0.128165500622764	43.6923076923077	31.691899883387	25.025641025641	12.5540666078392	3.16987535398351	1.24443195038883	0.818303275389296	0.553931768045143	1.484673723657	0.501299883024766	4.73755230610928	2.7029125388084	batch1
group11	235	28	line	group11.day28.R32.Ral_235_2	69	9.10072190902556	1.92011107206347	0.725863446915938	0.14025915326957	42.5714285714286	44.0222503439525	24.8095238095238	17.2007662459265	3.19966123781924	1.77582436823043	0.779795890592683	0.662798481741419	1.54443841548922	0.428568821904091	4.73826133556171	3.70929162083935	batch1
group11	235	28	line	group11.day28.R32.Ral_235_3	45	9.71125552357706	2.96018605637731	0.751296938253912	0.120090483685001	61.9230769230769	71.0220071954664	28.2307692307692	18.2676901118968	3.65081715023468	1.89301540233426	0.918676684662064	0.654851921076234	1.68988268531015	0.461453170270189	5.57087820620777	4.17232236497201	batch1
group11	235	28	line	group11.day28.R32.Ral_235_4	56	8.28017339833528	2.48637745533823	0.715590777211794	0.139687441503252	40.9	35.8490315242196	22.16	12.7397177426843	2.85225580825581	1.15742868133423	0.648931281766994	0.569878339543172	1.56433586608505	0.416288707321846	4.23929223864546	2.92704118850029	batch1
group11	235	28	line	group11.day28.R32.Ral_235_5	105	9.10531897529553	2.4531006328666	0.686726523489112	0.2545028025533	49.0606060606061	49.1106244338433	25.5353535353535	19.0602231025945	3.12945763944108	1.48091857890538	0.858652117614177	0.673864530972153	1.4169756442287	0.52130222544508	4.76499846979375	3.3342395905751	batch1
group11	235	28	line	group11.day28.R32.Ral_235_6	89	8.33625302305284	2.56840740242271	0.69325298177091	0.260539559714717	42.144578313253	81.3616036562403	21.3253012048193	26.7167200930451	2.847298452847	2.86651175169946	0.860387529136768	1.65167520336436	1.22946928058947	0.41930992517931	4.54129452006686	6.2070940503975	batch1
group11	235	28	line	group11.day28.R32.Ral_235_7	49	9.79566403341924	3.31740894847188	0.776678539773054	0.123649734508672	55.953488372093	54.9293717458945	24.8837209302326	13.8309681896505	3.34210996439866	1.65656527655354	0.870808354222655	0.590077515527628	1.4730758119092	0.537497644621886	4.991105225179	3.22233154332791	batch1
group11	235	28	line	group11.day28.R32.Ral_235_8	56	7.56779117473329	1.34955443270357	0.662787704216299	0.236100731777614	34.4	18.4324469900449	19.62	8.49943575558198	2.72191004607706	0.874816142552963	0.590827818451242	0.406110977423911	1.56010541913002	0.535843980371046	3.665086193818	1.42192074913879	batch1
group11	235	28	line	group11.day28.R32.Ral_235_9	56	9.64173884389316	2.650063340299	0.737752731308253	0.121632882946194	49.52	62.9953804590755	26.02	25.0154972375289	3.09539494121504	2.11716810576405	0.721113327449797	0.569775673524342	1.45912815842098	0.540236528064035	4.71666490757089	4.72631208170137	batch1
group18	235	28	line	group18.day28.R32.Ral_235_1	64	7.92446088916967	1.23492471239703	0.632481594361084	0.270418497437105	33.7586206896552	21.4625829815417	19.2413793103448	9.04241534420468	2.52274405129094	0.825515521722751	0.555480825463508	0.30580643690479	1.44590808957915	0.411922020632878	3.53510933755363	1.7298983840675	batch1
group18	235	28	line	group18.day28.R32.RAL_235_10	54	8.37726407714392	1.11308373170027	0.688917549052401	0.142203736188052	38.1875	26.8222329579598	21.1458333333333	9.6226452401842	2.87100271677898	0.786487601848251	0.644216215444543	0.455814854353546	1.55149969330413	0.474179732810447	4.21320891785248	2.67146791834993	batch1
group18	235	28	line	group18.day28.R32.Ral_235_2	91	7.68552821870123	1.47847026083429	0.666927750613919	0.191472536965469	28.2705882352941	18.070884392998	16.7882352941176	7.49459188768976	2.31843472946862	0.811886979075369	0.506862722567002	0.308838706647608	1.39000049869304	0.319989661823282	3.1001152829084	1.31086602841848	batch1
group18	235	28	line	group18.day28.R32.Ral_235_3	59	7.88341207372802	1.75376118657949	0.698645617173613	0.133705407289693	30.6415094339623	21.1260815286394	20.2075471698113	10.2344788499202	2.61374984548164	1.03920538461177	0.597091928314546	0.386103212881005	1.39032656671218	0.397641114672869	3.55995725543602	1.65953468906566	batch1
group18	235	28	line	group18.day28.R32.Ral_235_4	95	8.71672114960233	2.28474321733034	0.652739864140808	0.257344460683779	39.4719101123596	33.9645837894685	22.5056179775281	13.1271090041542	2.94667047175859	1.26243660663612	0.735180490939647	0.580142261502859	1.52131503974277	0.496853666678762	4.39214645926399	3.05507846621949	batch1
group18	235	28	line	group18.day28.R32.Ral_235_5	40	9.68538497635386	2.47307469814415	0.757486024606812	0.0995120388569527	46.5588235294118	42.6075759207996	25.2941176470588	12.2784102508741	3.15659064858832	1.06125200203025	0.794960687793062	0.498521062718532	1.36509717649438	0.450925734288573	4.86713609245624	2.70958286053295	batch1
group18	235	28	line	group18.day28.R32.Ral_235_6	59	8.13589517063621	2.26110758854062	0.691040836906893	0.213750396808121	40.5660377358491	31.5823157880642	21.7924528301887	12.5993871807109	2.7652362349411	1.1084684249009	0.64910884431731	0.480620476803699	1.56014805235202	0.425978517044803	3.94082840348551	2.2902045006131	batch1
group18	235	28	line	group18.day28.R32.Ral_235_7	34	8.69379946634081	2.40583729440599	0.72339347297647	0.145980906550291	53.9285714285714	69.5668762023297	27.1071428571429	21.0560790654021	3.30611915227126	1.85521943041995	0.776628708468833	0.510376616495323	1.51683992024714	0.452820611937521	4.86540146543981	3.60613621137491	batch1
group18	235	28	line	group18.day28.R32.Ral_235_8	50	7.35801797233777	0.830638308084636	0.704291580604637	0.199417446582299	32.9772727272727	27.2161790428291	19.0909090909091	9.47412186964289	2.53910897508452	0.742894938530539	0.567695677316447	0.33269892840855	1.44593614228559	0.327492978625352	3.75986511170655	2.24560583771345	batch1
group18	235	28	line	group18.day28.R32.Ral_235_9	63	8.31497039555492	1.30435197419205	0.708228025605269	0.153067800115854	33.8070175438597	20.4977686908419	22.2982456140351	10.8099902740156	2.77725616478486	0.809364143890658	0.643321846693075	0.406088081727689	1.51341643704325	0.52906900958761	3.94862017561656	1.79080472503833	batch1
group25	235	28	line	group25.day28.R32.Ral_235_1	26	9.12956466759023	2.30714150213845	0.749954972206962	0.132979125843811	56.6	55.6023475460486	24.65	13.6816242495277	3.27880207127956	1.29521590350649	0.807210593337419	0.607838129915689	1.51107159481111	0.430545442236662	5.4472441125003	4.24714894093205	batch1
group25	235	28	line	group25.day28.R32.Ral_235_11	71	7.95207734078943	1.9733020207695	0.67598656661987	0.245537698160488	37.5230769230769	30.9622288504012	21.6615384615385	12.5689062310988	2.79569502173786	1.23972076879452	0.712965416154833	0.549973592846247	1.39126910064893	0.439136812257601	4.16283321311461	2.70096554018896	batch1
group25	235	28	line	group25.day28.R32.Ral_235_12	62	8.06064482749695	1.46649200599352	0.644924218989179	0.232180760789896	32.1428571428571	18.8259285140357	18.75	8.52642949891688	2.51975787216363	0.885598741910998	0.562222757569198	0.41093135417418	1.41821058887145	0.426080938140464	3.40951186976161	1.48362710115077	batch1
group25	235	28	line	group25.day28.R32.Ral_235_13	81	7.67793419961123	1.49538598971675	0.683518666368058	0.188463713354785	32.1333333333333	16.6784642929489	18.6666666666667	7.47488286689991	2.57959364711729	0.782208256293266	0.567004862504723	0.31414183511389	1.48092915706744	0.417707296730618	3.48933132696869	1.28471302519298	batch1
group25	235	28	line	group25.day28.R32.Ral_235_14	76	7.99862720880452	1.81728046031835	0.680409356878125	0.232095621136278	34.3571428571429	31.4748741357826	19.1142857142857	9.91199369691179	2.72874181347658	1.39841266618604	0.651812541340011	0.526754686395194	1.3391130306892	0.469476694712084	3.94235454192789	2.92717236120824	batch1
group25	235	28	line	group25.day28.R32.Ral_235_15	81	7.99659981834965	1.94506325550616	0.669525686332644	0.224356148671621	31.3866666666667	22.5039896362745	19.0666666666667	9.53844756666314	2.57746178617217	0.925378232797327	0.599314068759412	0.40642061740466	1.44381859587558	0.41726101511572	3.64096546782481	1.91295078169663	batch1
group25	235	28	line	group25.day28.R32.Ral_235_16	59	8.92395584103809	2.17469116219219	0.667718973200131	0.221907230935822	45.8301886792453	50.7958719738041	20.8490566037736	14.0005442564746	3.06566300560192	1.87873228871763	0.729209024691258	0.760315545399646	1.56432415167126	0.498871213665336	4.83254519180273	4.524445713559	batch1
group25	235	28	line	group25.day28.R32.Ral_235_17	85	8.02112422908784	1.81618056773282	0.649544104913723	0.193498676357419	32.0379746835443	31.1194732660809	16.7594936708861	6.71052596408829	2.44434746336634	0.842745091321681	0.511103150288721	0.330275224676841	1.51558439268985	0.411272257272481	3.4152926549466	2.11756435594	batch1
group25	235	28	line	group25.day28.R32.Ral_235_18	56	8.48334940174187	2.0618572125011	0.652807776153405	0.252934679254158	34.08	26.7931151680457	20.28	12.2608386036725	2.54528734720022	1.08429084736259	0.583730379798332	0.423672409270381	1.37975943290867	0.411903284595349	3.70203208845199	2.64467958340129	batch1
group25	235	28	line	group25.day28.R32.Ral_235_19	79	8.47928471456258	2.01438950970286	0.669069840234188	0.238767394791381	38.013698630137	39.8206022718994	21.2054794520548	13.959225249225	2.72035555998066	1.17726786226977	0.657511851890362	0.52195279361152	1.47364477603405	0.556656246201654	3.90290713585734	2.45944558200605	batch1
group25	235	28	line	group25.day28.R32.Ral_235_2	42	8.31721501294813	1.25640764964113	0.718028728981333	0.137120358033307	48.2777777777778	64.5249059826009	23.8055555555556	19.4991859821956	2.99786497955156	1.64956068210773	0.674191945020612	0.517788082045343	1.46087849596706	0.41126092523016	4.72410157467686	4.01840456306582	batch1
group25	235	28	line	group25.day28.R32.Ral_235_20	66	8.14867765209177	1.80883347326477	0.63118266761359	0.263405111716344	36.5	21.0837715726768	20.75	9.31305808246988	2.76555029770061	1.00117822351724	0.626023255507368	0.410312110024152	1.45340294422552	0.501695667444136	3.82217600035053	1.80755042052591	batch1
group25	235	28	line	group25.day28.R32.Ral_235_3	51	7.82540075571247	1.54824883040447	0.690248175805102	0.163641301747787	35.7111111111111	22.8698116045647	21.4444444444444	11.3108064891211	2.79455401107397	0.945235519452365	0.606130733511145	0.444772694699041	1.58177007496678	0.41743243534247	3.90810869474669	2.00797056105514	batch1
group25	235	28	line	group25.day28.R32.Ral_235_4	52	8.41541297859729	2.17750506338072	0.702775048890402	0.151236382688859	48.1304347826087	58.4562927686251	19.5	9.70395108533976	3.04249913045825	1.85677594029736	0.6069460314564	0.441488806685156	1.55139804471281	0.526319262646835	4.32222475129176	3.613446880693	batch1
group18	237	28	line	group18.day28.R32.Ral_237_1	60	8.00289854940527	1.29668780949003	0.652066616426246	0.198798852412467	30.5185185185185	12.9450810075528	19.3333333333333	8.38237143912128	2.56407865657304	0.613582019965617	0.525708881434122	0.278520626061308	1.57209304910625	0.321005785962158	3.42748866305617	1.0364682418113	batch1
group18	237	28	line	group18.day28.R32.Ral_237_10	53	8.33606552687694	1.85344555970043	0.722107294620828	0.134472999218579	36.5106382978723	26.8108287178938	22.5744680851064	11.4012674368878	2.86758622309706	1.00436522999049	0.65154684474164	0.439928635969468	1.50107444441072	0.384034134994743	4.14118305339245	2.21538928780468	batch1
group18	237	28	line	group18.day28.R32.Ral_237_2	70	7.55680451917637	1.12986152251948	0.683798382438138	0.179906751946827	29.984375	15.8899910470771	18.890625	7.66794438110671	2.55370648657681	0.785457982315368	0.555990324301155	0.289648830229279	1.49932314211453	0.431746629553426	3.42179149450364	1.21691179247374	batch1
group18	237	28	line	group18.day28.R32.Ral_237_3	86	7.41596659405927	1.14858133333693	0.633583616761579	0.249238689572751	25.7125	13.786981338581	16.8125	7.57593416556748	2.29226434170498	0.696480739818605	0.495314273574027	0.279221473453694	1.40460988683558	0.32649689684123	3.04485141270794	1.10461736254046	batch1
group18	237	28	line	group18.day28.R32.Ral_237_4	81	7.49094041676133	1.22038501452819	0.610923085225872	0.201986811983576	27.9066666666667	17.5485221779679	17.8666666666667	8.89174128408284	2.41912145721166	0.87526541556125	0.483313447400806	0.346200085940369	1.51099273819354	0.451146719366659	3.20712427284599	1.46038098541852	batch1
group18	237	28	line	group18.day28.R32.Ral_237_5	46	7.87328615387653	1.06894519318201	0.672327801961399	0.164304974097247	36.125	25.5936565658418	19.05	5.65662760816336	2.63876298921172	0.591375150548505	0.559102187109303	0.288007951525997	1.50494047560311	0.367014077501028	3.46576781084464	0.976977196869883	batch1
