genename nsnp obs ngreater nperm prop rank log log.snp
FBgn0261985 312 2.64846 5298 10000 0.52984701529847 8921 0.275849507762533 2.49415459401844
FBgn0053271 62 2.23675 5299 10000 0.52994700529947 8926 0.275767557676074 1.79239168949825
FBgn0035623 57 2.16614 5299 10000 0.52994700529947 8926 0.275767557676074 1.75587485567249
FBgn0011476 15 1.70393 5300 10000 0.53004699530047 8928 0.275685623050436 1.17609125905568
FBgn0035890 66 2.23786 5301 10000 0.53014698530147 8929 0.275603703879788 1.81954393554187
FBgn0026737 43 1.83446 5302 10000 0.53024697530247 8930 0.2755218001583 1.63346845557959
FBgn0030035 82 2.31977 5302 10000 0.53024697530247 8930 0.2755218001583 1.91381385238372
FBgn0035239 558 3.0796 5302 10000 0.53024697530247 8930 0.2755218001583 2.74663419893758
FBgn0035240 558 3.0796 5302 10000 0.53024697530247 8930 0.2755218001583 2.74663419893758
FBgn0040827 52 2.31634 5303 10000 0.53034696530347 8934 0.275439911880146 1.7160033436348
FBgn0034497 90 2.2705 5304 10000 0.53044695530447 8935 0.275358039039503 1.95424250943932
FBgn0036608 133 2.46405 5304 10000 0.53044695530447 8935 0.275358039039503 2.12385164096709
FBgn0010038 11 1.65024 5306 10000 0.530646935306469 8937 0.275194339647477 1.04139268515823
FBgn0033463 61 2.13833 5306 10000 0.530646935306469 8937 0.275194339647477 1.78532983501077
FBgn0265598 1041 3.27528 5308 10000 0.530846915308469 8939 0.275030701935706 3.01745072951054
FBgn0261841 56 2.19463 5309 10000 0.530946905309469 8940 0.274948906195394 1.7481880270062
FBgn0261842 56 2.19463 5309 10000 0.530946905309469 8940 0.274948906195394 1.7481880270062
FBgn0261843 56 2.19463 5309 10000 0.530946905309469 8940 0.274948906195394 1.7481880270062
FBgn0039881 18 1.81859 5310 10000 0.531046895310469 8943 0.274867125857725 1.25527250510331
FBgn0266438 86 2.29392 5311 10000 0.531146885311469 8944 0.274785360916902 1.93449845124357
FBgn0266439 86 2.29392 5311 10000 0.531146885311469 8944 0.274785360916902 1.93449845124357
FBgn0040385 69 2.22494 5313 10000 0.531346865313469 8946 0.274621877202604 1.83884909073726
FBgn0011284 56 2.23583 5313 10000 0.531346865313469 8946 0.274621877202604 1.7481880270062
FBgn0035511 72 2.24691 5313 10000 0.531346865313469 8946 0.274621877202604 1.85733249643127
FBgn0051274 1 0.62918 5314 10000 0.531446855314469 8949 0.274540158417547 0
FBgn0261279 124 2.33498 5314 10000 0.531446855314469 8949 0.274540158417547 2.09342168516224
FBgn0030542 37 2.10207 5314 10000 0.531446855314469 8949 0.274540158417547 1.56820172406699
FBgn0024943 74 2.37756 5315 10000 0.531546845315468 8952 0.274458455006168 1.86923171973098
FBgn0028862 141 2.55015 5315 10000 0.531546845315468 8952 0.274458455006168 2.14921911265538
FBgn0039429 133 2.49698 5318 10000 0.531846815318468 8954 0.274213436956282 2.12385164096709
FBgn0033635 301 2.81797 5318 10000 0.531846815318468 8954 0.274213436956282 2.47856649559384
FBgn0032652 47 2.20904 5321 10000 0.532146785321468 8956 0.273968557061493 1.67209785793572
FBgn0267283 54 2.21295 5321 10000 0.532146785321468 8956 0.273968557061493 1.73239375982297
FBgn0033753 105 2.36089 5324 10000 0.532446755324468 8958 0.273723815166087 2.02118929906994
FBgn0050275 204 2.76848 5324 10000 0.532446755324468 8958 0.273723815166087 2.3096301674259
FBgn0034710 80 2.17923 5325 10000 0.532546745325467 8960 0.27364226517394 1.90308998699194
FBgn0035019 46 2.06751 5325 10000 0.532546745325467 8960 0.27364226517394 1.66275783168157
FBgn0035727 65 2.15758 5325 10000 0.532546745325467 8960 0.27364226517394 1.81291335664286
FBgn0030202 30 1.93532 5326 10000 0.532646735326467 8963 0.273560730492033 1.47712125471966
FBgn0054041 203 2.46499 5326 10000 0.532646735326467 8963 0.273560730492033 2.30749603791321
FBgn0038327 50 1.83446 5328 10000 0.532846715328467 8965 0.273397707035951 1.69897000433602
FBgn0040010 29 1.94043 5328 10000 0.532846715328467 8965 0.273397707035951 1.46239799789896
FBgn0030623 35 2.03901 5328 10000 0.532846715328467 8965 0.273397707035951 1.54406804435028
FBgn0263397 417 2.88962 5328 10000 0.532846715328467 8965 0.273397707035951 2.62013605497376
FBgn0034551 61 2.29538 5329 10000 0.532946705329467 8969 0.27331621825029 1.78532983501077
FBgn0014906 117 2.47658 5330 10000 0.533046695330467 8970 0.273234744751899 2.06818586174616
FBgn0035249 98 2.14907 5332 10000 0.533246675332467 8971 0.273071843593986 1.99122607569249
FBgn0036857 58 2.25958 5332 10000 0.533246675332467 8971 0.273071843593986 1.76342799356294
FBgn0029079 27 1.78645 5334 10000 0.533446655334467 8973 0.272909003516374 1.43136376415899
FBgn0034617 15 1.68221 5334 10000 0.533446655334467 8973 0.272909003516374 1.17609125905568
FBgn0264995 59 2.08923 5335 10000 0.533546645335466 8975 0.27282760636837 1.77085201164214
FBgn0027561 76 2.31964 5335 10000 0.533546645335466 8975 0.27282760636837 1.88081359228079
FBgn0034879 51 2.1595 5335 10000 0.533546645335466 8975 0.27282760636837 1.70757017609794
FBgn0036083 170 2.59194 5335 10000 0.533546645335466 8975 0.27282760636837 2.23044892137827
FBgn0002775 68 2.22837 5336 10000 0.533646635336466 8979 0.272746224473275 1.83250891270624
FBgn0028670 147 2.52261 5336 10000 0.533646635336466 8979 0.272746224473275 2.16731733474818
FBgn0038739 10 1.63631 5337 10000 0.533746625337466 8981 0.272664857825374 1
FBgn0050360 21 1.90047 5337 10000 0.533746625337466 8981 0.272664857825374 1.32221929473392
FBgn0260428 66 2.32465 5337 10000 0.533746625337466 8981 0.272664857825374 1.81954393554187
FBgn0015011 86 2.26205 5337 10000 0.533746625337466 8981 0.272664857825374 1.93449845124357
FBgn0031111 52 2.15223 5337 10000 0.533746625337466 8981 0.272664857825374 1.7160033436348
FBgn0266698 14 1.73059 5339 10000 0.533946605339466 8986 0.272502170248306 1.14612803567824
FBgn0019949 41 1.95025 5340 10000 0.534046595340466 8987 0.272420849307725 1.61278385671974
FBgn0010383 39 1.85545 5342 10000 0.534246575342466 8988 0.272258253093957 1.5910646070265
FBgn0085360 79 2.33799 5343 10000 0.534346565343466 8989 0.272176977809373 1.89762709129044
FBgn0027605 59 2.00864 5343 10000 0.534346565343466 8989 0.272176977809373 1.77085201164214
FBgn0261268 99 2.33826 5346 10000 0.534646535346465 8991 0.271933243176522 1.99563519459755
FBgn0265349 67 2.16014 5346 10000 0.534646535346465 8991 0.271933243176522 1.82607480270083
FBgn0030813 32 1.89953 5347 10000 0.534746525347465 8993 0.271852028686916 1.50514997831991
FBgn0262793 250 2.74145 5349 10000 0.534946505349465 8994 0.271689645255634 2.39794000867204
FBgn0032331 110 2.42902 5350 10000 0.535046495350465 8995 0.271608476302608 2.04139268515822
FBgn0037067 17 1.86925 5351 10000 0.535146485351465 8996 0.271527322517096 1.23044892137827
FBgn0263342 22 1.95984 5351 10000 0.535146485351465 8996 0.271527322517096 1.34242268082221
FBgn0265870 97 2.37446 5352 10000 0.535246475352465 8998 0.271446183893431 1.98677173426624
FBgn0266823 40 2.12355 5353 10000 0.535346465353465 8999 0.271365060425949 1.60205999132796
FBgn0019890 119 2.50583 5353 10000 0.535346465353465 8999 0.271365060425949 2.07554696139253
FBgn0031449 424 2.98378 5353 10000 0.535346465353465 8999 0.271365060425949 2.62736585659273
FBgn0011591 189 2.65851 5354 10000 0.535446455354465 9002 0.271283952108988 2.27646180417324
FBgn0030026 17 1.70527 5354 10000 0.535446455354465 9002 0.271283952108988 1.23044892137827
FBgn0039582 52 2.19609 5355 10000 0.535546445355464 9004 0.271202858936891 1.7160033436348
FBgn0040653 144 2.46821 5355 10000 0.535546445355464 9004 0.271202858936891 2.15836249209525
FBgn0036302 999 3.25243 5356 10000 0.535646435356464 9006 0.271121780904003 2.99956548822598
FBgn0033134 54 2.21161 5357 10000 0.535746425357464 9007 0.271040718004673 1.73239375982297
FBgn0031292 269 2.74646 5357 10000 0.535746425357464 9007 0.271040718004673 2.42975228000241
FBgn0265997 50 2.22006 5358 10000 0.535846415358464 9009 0.270959670233251 1.69897000433602
FBgn0032781 51 2.01799 5358 10000 0.535846415358464 9009 0.270959670233251 1.70757017609794
FBgn0036556 157 2.61057 5358 10000 0.535846415358464 9009 0.270959670233251 2.19589965240923
FBgn0052176 50 2.06656 5359 10000 0.535946405359464 9012 0.270878637584093 1.69897000433602
FBgn0086660 67 2.1993 5359 10000 0.535946405359464 9012 0.270878637584093 1.82607480270083
FBgn0019968 295 2.67031 5360 10000 0.536046395360464 9014 0.270797620051556 2.46982201597816
FBgn0038309 50 2.07558 5361 10000 0.536146385361464 9015 0.270716617630002 1.69897000433602
FBgn0031718 108 2.37591 5362 10000 0.536246375362464 9016 0.270635630313795 2.03342375548695
FBgn0267276 68 2.22877 5363 10000 0.536346365363464 9017 0.270554658097301 1.83250891270624
FBgn0031110 55 2.15223 5363 10000 0.536346365363464 9017 0.270554658097301 1.74036268949424
FBgn0036709 31 2.04801 5364 10000 0.536446355364464 9019 0.270473700974893 1.49136169383427
FBgn0036941 11 1.67483 5365 10000 0.536546345365463 9020 0.270392758940943 1.04139268515823
FBgn0264887 105 2.3702 5365 10000 0.536546345365463 9020 0.270392758940943 2.02118929906994
FBgn0267188 28 1.92446 5365 10000 0.536546345365463 9020 0.270392758940943 1.44715803134222
FBgn0025595 173 2.60098 5365 10000 0.536546345365463 9020 0.270392758940943 2.2380461031288
FBgn0262426 28 1.97483 5368 10000 0.536846315368463 9024 0.270150023313625 1.44715803134222
FBgn0034383 59 2.21662 5368 10000 0.536846315368463 9024 0.270150023313625 1.77085201164214
FBgn0038508 56 2.08253 5369 10000 0.536946305369463 9026 0.270069141577307 1.7481880270062
FBgn0037677 50 2.15324 5370 10000 0.537046295370463 9027 0.269988274901363 1.69897000433602
FBgn0085342 162 2.5449 5370 10000 0.537046295370463 9027 0.269988274901363 2.20951501454263
FBgn0032618 162 2.5449 5370 10000 0.537046295370463 9027 0.269988274901363 2.20951501454263
FBgn0028692 39 2.00124 5370 10000 0.537046295370463 9027 0.269988274901363 1.5910646070265
FBgn0261674 153 2.57688 5371 10000 0.537146285371463 9031 0.269907423280185 2.1846914308176
FBgn0031893 148 2.51777 5372 10000 0.537246275372463 9032 0.269826586708169 2.17026171539496
FBgn0264824 41 2.14013 5373 10000 0.537346265373463 9033 0.269745765179713 1.61278385671974
FBgn0266249 51 2.15215 5373 10000 0.537346265373463 9033 0.269745765179713 1.70757017609794
FBgn0024326 33 1.98121 5373 10000 0.537346265373463 9033 0.269745765179713 1.51851393987789
FBgn0035949 102 2.39435 5373 10000 0.537346265373463 9033 0.269745765179713 2.00860017176192
FBgn0015828 127 2.31198 5375 10000 0.537546245375462 9037 0.269584167231094 2.10380372095596
FBgn0020258 134 2.52367 5376 10000 0.537646235376462 9038 0.269503390799743 2.12710479836481
FBgn0001994 172 2.6195 5377 10000 0.537746225377462 9039 0.26942262938958 2.23552844690755
FBgn0037270 14 1.81625 5377 10000 0.537746225377462 9039 0.26942262938958 1.14612803567824
FBgn0259683 182 2.6018 5378 10000 0.537846215378462 9041 0.269341882995017 2.26007138798507
FBgn0032295 36 2.1476 5378 10000 0.537846215378462 9041 0.269341882995017 1.55630250076729
FBgn0039022 49 2.19317 5379 10000 0.537946205379462 9043 0.269261151610474 1.69019608002851
FBgn0013531 72 2.20769 5379 10000 0.537946205379462 9043 0.269261151610474 1.85733249643127
FBgn0037293 22 1.79434 5382 10000 0.538246175382462 9045 0.269019047461175 1.34242268082221
FBgn0050390 87 2.27395 5382 10000 0.538246175382462 9045 0.269019047461175 1.93951925261862
FBgn0036093 84 2.36546 5382 10000 0.538246175382462 9045 0.269019047461175 1.92427928606188
FBgn0034135 233 2.71984 5384 10000 0.538446155384462 9048 0.268857719642862 2.36735592102602
FBgn0014007 163 2.51784 5385 10000 0.538546145385461 9049 0.268777078201371 2.21218760440396
FBgn0039067 102 2.4919 5386 10000 0.538646135386461 9050 0.268696451730908 2.00860017176192
FBgn0266616 6 1.32335 5386 10000 0.538646135386461 9050 0.268696451730908 0.778151250383644
FBgn0027603 44 2.1785 5386 10000 0.538646135386461 9050 0.268696451730908 1.64345267648619
FBgn0000927 42 2.1505 5387 10000 0.538746125387461 9053 0.268615840225915 1.6232492903979
FBgn0259962 33 2.07603 5387 10000 0.538746125387461 9053 0.268615840225915 1.51851393987789
FBgn0033851 133 2.51124 5388 10000 0.538846115388461 9055 0.268535243680837 2.12385164096709
FBgn0005664 158 2.51253 5389 10000 0.538946105389461 9056 0.268454662090124 2.19865708695442
FBgn0004655 59 1.78224 5390 10000 0.539046095390461 9057 0.268374095448226 1.77085201164214
FBgn0038426 55 1.84941 5391 10000 0.539146085391461 9058 0.268293543749599 1.74036268949424
FBgn0052413 127 2.40606 5391 10000 0.539146085391461 9058 0.268293543749599 2.10380372095596
FBgn0027091 133 2.50825 5391 10000 0.539146085391461 9058 0.268293543749599 2.12385164096709
FBgn0038011 57 2.21278 5392 10000 0.539246075392461 9061 0.2682130069887 1.75587485567249
FBgn0003720 131 2.4082 5392 10000 0.539246075392461 9061 0.2682130069887 2.11727129565576
FBgn0002938 282 2.71405 5392 10000 0.539246075392461 9061 0.2682130069887 2.45024910831936
FBgn0041103 65 2.21729 5394 10000 0.539446055394461 9064 0.268051978257933 1.81291335664286
FBgn0031717 114 2.37591 5395 10000 0.53954604539546 9065 0.267971486276996 2.05690485133647
FBgn0011774 33 1.86331 5395 10000 0.53954604539546 9065 0.267971486276996 1.51851393987789
FBgn0030905 52 2.09186 5395 10000 0.53954604539546 9065 0.267971486276996 1.7160033436348
FBgn0264946 24 1.64813 5396 10000 0.53964603539646 9068 0.267891009211649 1.38021124171161
FBgn0032176 164 2.63891 5396 10000 0.53964603539646 9068 0.267891009211649 2.2148438480477
FBgn0036104 94 2.26608 5396 10000 0.53964603539646 9068 0.267891009211649 1.9731278535997
FBgn0031979 67 2.34379 5397 10000 0.53974602539746 9071 0.267810547056365 1.82607480270083
FBgn0035987 70 2.22009 5397 10000 0.53974602539746 9071 0.267810547056365 1.84509804001426
FBgn0031261 57 2.22378 5398 10000 0.53984601539846 9073 0.26773009980562 1.75587485567249
FBgn0033960 78 2.27514 5398 10000 0.53984601539846 9073 0.26773009980562 1.89209460269048
FBgn0034452 145 2.27158 5400 10000 0.54004599540046 9075 0.267569249995669 2.16136800223497
FBgn0039530 603 3.01032 5400 10000 0.54004599540046 9075 0.267569249995669 2.78031731214015
FBgn0034433 121 2.45687 5402 10000 0.54024597540246 9077 0.267408459737667 2.08278537031645
FBgn0035988 53 2.21781 5402 10000 0.54024597540246 9077 0.267408459737667 1.72427586960079
FBgn0004583 153 2.51428 5403 10000 0.54034596540346 9079 0.26732808692687 2.1846914308176
FBgn0030871 32 1.72865 5403 10000 0.54034596540346 9079 0.26732808692687 1.50514997831991
FBgn0036805 41 1.94167 5403 10000 0.54034596540346 9079 0.26732808692687 1.61278385671974
FBgn0051704 67 2.24801 5404 10000 0.540445955404459 9082 0.267247728987534 1.82607480270083
FBgn0265143 62 2.19374 5404 10000 0.540445955404459 9082 0.267247728987534 1.79239168949825
FBgn0003527 47 1.97994 5405 10000 0.540545945405459 9084 0.267167385914156 1.67209785793572
FBgn0082959 41 2.13556 5405 10000 0.540545945405459 9084 0.267167385914156 1.61278385671974
FBgn0017414 53 2.19637 5405 10000 0.540545945405459 9084 0.267167385914156 1.72427586960079
FBgn0036022 51 2.01391 5405 10000 0.540545945405459 9084 0.267167385914156 1.70757017609794
FBgn0267015 51 2.1325 5408 10000 0.540845915408459 9088 0.266926445834798 1.70757017609794
FBgn0051161 92 2.33099 5410 10000 0.541045895410459 9089 0.266765893344281 1.96378782734556
FBgn0053179 222 2.736 5410 10000 0.541045895410459 9089 0.266765893344281 2.34635297445064
FBgn0264260 69 2.35277 5411 10000 0.541145885411459 9091 0.266685639351277 1.83884909073726
FBgn0267099 14 1.61427 5411 10000 0.541145885411459 9091 0.266685639351277 1.14612803567824
FBgn0040773 25 1.79537 5412 10000 0.541245875412459 9093 0.266605400185801 1.39794000867204
FBgn0053532 27 2.04275 5412 10000 0.541245875412459 9093 0.266605400185801 1.43136376415899
FBgn0003292 124 2.35594 5413 10000 0.541345865413459 9095 0.266525175842375 2.09342168516224
FBgn0024362 11 1.25176 5414 10000 0.541445855414459 9096 0.266444966315524 1.04139268515823
FBgn0000119 909 3.20045 5414 10000 0.541445855414459 9096 0.266444966315524 2.95856388322197
FBgn0083963 667 2.96276 5415 10000 0.541545845415458 9098 0.266364771599775 2.82412583391655
FBgn0266347 441 2.73007 5415 10000 0.541545845415458 9098 0.266364771599775 2.64443858946784
FBgn0266357 66 2.21046 5416 10000 0.541645835416458 9100 0.26628459168966 1.81954393554187
FBgn0024184 197 2.59914 5416 10000 0.541645835416458 9100 0.26628459168966 2.29446622616159
FBgn0032248 68 2.28634 5418 10000 0.541845815418458 9102 0.266124276264472 1.83250891270624
FBgn0030904 43 1.96015 5418 10000 0.541845815418458 9102 0.266124276264472 1.63346845557959
FBgn0031622 61 2.3066 5419 10000 0.541945805419458 9104 0.266044140738476 1.78532983501077
FBgn0267072 27 1.85708 5419 10000 0.541945805419458 9104 0.266044140738476 1.43136376415899
FBgn0015323 350 2.75222 5419 10000 0.541945805419458 9104 0.266044140738476 2.54406804435028
FBgn0050114 89 2.36043 5420 10000 0.542045795420458 9107 0.265964019996268 1.94939000664491
FBgn0264443 746 2.91463 5420 10000 0.542045795420458 9107 0.265964019996268 2.87273882747267
FBgn0031002 68 2.06992 5421 10000 0.542145785421458 9109 0.265883914032396 1.83250891270624
FBgn0264823 18 1.64137 5422 10000 0.542245775422458 9110 0.265803822841408 1.25527250510331
FBgn0004110 104 2.22192 5423 10000 0.542345765423458 9111 0.265723746417856 2.01703333929878
FBgn0051712 99 2.50286 5423 10000 0.542345765423458 9111 0.265723746417856 1.99563519459755
FBgn0265751 61 2.08743 5423 10000 0.542345765423458 9111 0.265723746417856 1.78532983501077
FBgn0042101 34 2.07374 5424 10000 0.542445755424458 9114 0.265643684756296 1.53147891704226
FBgn0031785 171 2.62043 5424 10000 0.542445755424458 9114 0.265643684756296 2.23299611039215
FBgn0010408 109 2.28409 5424 10000 0.542445755424458 9114 0.265643684756296 2.03742649794062
FBgn0266857 54 2.06525 5424 10000 0.542445755424458 9114 0.265643684756296 1.73239375982297
FBgn0029946 54 2.00893 5424 10000 0.542445755424458 9114 0.265643684756296 1.73239375982297
FBgn0000394 60 2.02304 5425 10000 0.542545745425457 9119 0.265563637851285 1.77815125038364
FBgn0030851 15 1.61869 5425 10000 0.542545745425457 9119 0.265563637851285 1.17609125905568
FBgn0025634 22 1.71539 5427 10000 0.542745725427457 9121 0.265403588289163 1.34242268082221
FBgn0086899 607 2.87334 5427 10000 0.542745725427457 9121 0.265403588289163 2.78318869107526
FBgn0037581 15 1.5609 5429 10000 0.542945705429457 9123 0.265243597688016 1.17609125905568
FBgn0029688 119 2.41441 5429 10000 0.542945705429457 9123 0.265243597688016 2.07554696139253
FBgn0030373 5 1.38509 5430 10000 0.543045695430457 9125 0.265163624484235 0.698970004336019
FBgn0065035 13 1.46881 5431 10000 0.543145685431457 9126 0.265083666004417 1.11394335230684
FBgn0263740 43 2.01467 5431 10000 0.543145685431457 9126 0.265083666004417 1.63346845557959
FBgn0031903 381 2.84966 5431 10000 0.543145685431457 9126 0.265083666004417 2.58092497567562
FBgn0040648 68 2.12221 5432 10000 0.543245675432457 9129 0.265003722243142 1.83250891270624
FBgn0033527 48 2.19122 5432 10000 0.543245675432457 9129 0.265003722243142 1.68124123737559
FBgn0051721 1836 3.48537 5432 10000 0.543245675432457 9129 0.265003722243142 3.26387267686522
FBgn0261839 51 2.13595 5433 10000 0.543345665433457 9132 0.264923793194991 1.70757017609794
FBgn0037099 29 1.85204 5434 10000 0.543445655434457 9133 0.264843878854549 1.46239799789896
FBgn0262430 29 1.9966 5434 10000 0.543445655434457 9133 0.264843878854549 1.46239799789896
FBgn0032247 55 2.28634 5434 10000 0.543445655434457 9133 0.264843878854549 1.74036268949424
FBgn0033810 47 2.09354 5434 10000 0.543445655434457 9133 0.264843878854549 1.67209785793572
FBgn0034493 161 2.5654 5434 10000 0.543445655434457 9133 0.264843878854549 2.20682587603185
FBgn0042104 28 2.02275 5435 10000 0.543545645435456 9138 0.264763979216406 1.44715803134222
FBgn0050105 18 1.70495 5436 10000 0.543645635436456 9139 0.264684094275152 1.25527250510331
FBgn0064237 113 2.52001 5436 10000 0.543645635436456 9139 0.264684094275152 2.05307844348342
FBgn0265543 134 2.35522 5436 10000 0.543645635436456 9139 0.264684094275152 2.12710479836481
FBgn0086037 43 2.02739 5437 10000 0.543745625437456 9142 0.264604224025381 1.63346845557959
FBgn0033392 51 2.15854 5437 10000 0.543745625437456 9142 0.264604224025381 1.70757017609794
FBgn0260635 222 2.69443 5438 10000 0.543845615438456 9144 0.264524368461692 2.34635297445064
FBgn0011701 133 2.56401 5440 10000 0.544045595440456 9145 0.264364701370958 2.12385164096709
FBgn0265274 115 2.48112 5441 10000 0.544145585441456 9146 0.264284889833124 2.06069784035361
FBgn0034132 102 2.45902 5441 10000 0.544145585441456 9146 0.264284889833124 2.00860017176192
FBgn0267068 28 1.79661 5442 10000 0.544245575442456 9148 0.264205092959789 1.44715803134222
FBgn0033174 26 1.93112 5442 10000 0.544245575442456 9148 0.264205092959789 1.41497334797082
FBgn0260388 158 2.5042 5443 10000 0.544345565443456 9150 0.264125310745566 2.19865708695442
FBgn0086254 122 2.3632 5444 10000 0.544445555444456 9151 0.264045543185069 2.08635983067475
FBgn0038211 115 2.47961 5446 10000 0.544645535446455 9152 0.263886052003731 2.06069784035361
FBgn0039897 36 2.03462 5446 10000 0.544645535446455 9152 0.263886052003731 1.55630250076729
FBgn0047199 79 2.39962 5446 10000 0.544645535446455 9152 0.263886052003731 1.89762709129044
FBgn0022959 80 2.25226 5446 10000 0.544645535446455 9152 0.263886052003731 1.90308998699194
FBgn0031621 67 2.3066 5447 10000 0.544745525447455 9156 0.263806328372134 1.82607480270083
FBgn0265190 91 2.32339 5448 10000 0.544845515448455 9157 0.263726619372754 1.95904139232109
FBgn0051268 56 1.99001 5449 10000 0.544945505449455 9158 0.26364692500022 1.7481880270062
FBgn0027547 89 2.33682 5449 10000 0.544945505449455 9158 0.26364692500022 1.94939000664491
FBgn0085352 5 1.38297 5450 10000 0.545045495450455 9160 0.263567245249166 0.698970004336019
FBgn0028292 3 1.11977 5450 10000 0.545045495450455 9160 0.263567245249166 0.477121254719662
FBgn0005670 47 1.78195 5451 10000 0.545145485451455 9162 0.263487580114227 1.67209785793572
FBgn0033703 92 2.09067 5451 10000 0.545145485451455 9162 0.263487580114227 1.96378782734556
FBgn0032169 52 2.04551 5452 10000 0.545245475452455 9164 0.263407929590041 1.7160033436348
FBgn0026143 27 1.82571 5452 10000 0.545245475452455 9164 0.263407929590041 1.43136376415899
FBgn0029929 47 1.89737 5452 10000 0.545245475452455 9164 0.263407929590041 1.67209785793572
FBgn0266589 53 2.21513 5453 10000 0.545345465453455 9167 0.263328293671252 1.72427586960079
FBgn0024995 55 2.16729 5453 10000 0.545345465453455 9167 0.263328293671252 1.74036268949424
FBgn0030670 37 1.55409 5453 10000 0.545345465453455 9167 0.263328293671252 1.56820172406699
FBgn0040684 39 2.03973 5454 10000 0.545445455454455 9170 0.263248672352502 1.5910646070265
FBgn0036235 65 2.20383 5454 10000 0.545445455454455 9170 0.263248672352502 1.81291335664286
FBgn0015569 86 2.25236 5455 10000 0.545545445455454 9172 0.26316906562844 1.93449845124357
FBgn0265683 69 2.37413 5457 10000 0.545745425457454 9173 0.263009895942985 1.83884909073726
FBgn0053182 416 2.86831 5458 10000 0.545845415458454 9174 0.262930332970901 2.61909333062674
FBgn0030663 37 2.21473 5459 10000 0.545945405459454 9175 0.262850784572125 1.56820172406699
FBgn0036877 62 2.32921 5461 10000 0.546145385461454 9176 0.262691731473148 1.79239168949825
FBgn0038509 22 1.62605 5461 10000 0.546145385461454 9176 0.262691731473148 1.34242268082221
FBgn0052194 92 2.3181 5462 10000 0.546245375462454 9178 0.26261222676228 1.96378782734556
FBgn0085277 60 2.1583 5462 10000 0.546245375462454 9178 0.26261222676228 1.77815125038364
FBgn0028988 32 2.05652 5463 10000 0.546345365463454 9180 0.262532736603386 1.50514997831991
FBgn0035879 111 2.32757 5464 10000 0.546445355464454 9181 0.262453260991141 2.04532297878666
FBgn0032010 376 2.84687 5464 10000 0.546445355464454 9181 0.262453260991141 2.57518784492766
FBgn0028833 32 1.9829 5465 10000 0.546545345465453 9183 0.262373799920221 1.50514997831991
FBgn0086035 33 1.96486 5466 10000 0.546645335466453 9184 0.262294353385306 1.51851393987789
FBgn0020416 126 2.46316 5466 10000 0.546645335466453 9184 0.262294353385306 2.10037054511756
FBgn0038723 41 2.01023 5467 10000 0.546745325467453 9186 0.262214921381078 1.61278385671974
FBgn0263562 51 2.11931 5467 10000 0.546745325467453 9186 0.262214921381078 1.70757017609794
FBgn0025641 226 2.55156 5467 10000 0.546745325467453 9186 0.262214921381078 2.3541084391474
FBgn0039355 71 2.20615 5469 10000 0.546945305469453 9189 0.262056100943432 1.85125834871908
FBgn0028369 4605 3.76619 5469 10000 0.546945305469453 9189 0.262056100943432 3.66322963453287
FBgn0039904 53 1.95141 5470 10000 0.547045295470453 9191 0.261976712499393 1.72427586960079
FBgn0265137 39 2.11359 5470 10000 0.547045295470453 9191 0.261976712499393 1.5910646070265
FBgn0267237 13 1.66328 5470 10000 0.547045295470453 9191 0.261976712499393 1.11394335230684
FBgn0051735 44 2.09011 5471 10000 0.547145285471453 9194 0.261897338564803 1.64345267648619
FBgn0262899 33 2.06947 5471 10000 0.547145285471453 9194 0.261897338564803 1.51851393987789
FBgn0263078 41 1.96254 5472 10000 0.547245275472453 9196 0.261817979134358 1.61278385671974
FBgn0265958 93 2.42151 5472 10000 0.547245275472453 9196 0.261817979134358 1.96848294855394
FBgn0041229 80 2.32634 5473 10000 0.547345265473453 9198 0.261738634202758 1.90308998699194
FBgn0263766 44 2.16695 5474 10000 0.547445255474453 9199 0.261659303764707 1.64345267648619
FBgn0032029 151 2.47173 5475 10000 0.547545245475452 9200 0.26157998781491 2.17897694729317
FBgn0038055 14 1.68364 5476 10000 0.547645235476452 9201 0.261500686348077 1.14612803567824
FBgn0260944 16 1.65657 5476 10000 0.547645235476452 9201 0.261500686348077 1.20411998265592
FBgn0261786 129 2.49509 5477 10000 0.547745225477452 9203 0.26142139935892 2.11058971029925
FBgn0011746 221 2.67663 5477 10000 0.547745225477452 9203 0.26142139935892 2.34439227368511
FBgn0038398 63 2.24921 5478 10000 0.547845215478452 9205 0.261342126842153 1.79934054945358
FBgn0039010 132 2.52975 5478 10000 0.547845215478452 9205 0.261342126842153 2.12057393120585
FBgn0011855 87 2.27166 5479 10000 0.547945205479452 9207 0.261262868792494 1.93951925261862
FBgn0026754 65 2.11849 5479 10000 0.547945205479452 9207 0.261262868792494 1.81291335664286
FBgn0031066 39 2.13456 5479 10000 0.547945205479452 9207 0.261262868792494 1.5910646070265
FBgn0265142 59 2.19374 5480 10000 0.548045195480452 9210 0.261183625204662 1.77085201164214
FBgn0266743 51 2.1886 5480 10000 0.548045195480452 9210 0.261183625204662 1.70757017609794
FBgn0024230 22 1.8279 5481 10000 0.548145185481452 9212 0.261104396073383 1.34242268082221
FBgn0033570 56 2.13255 5481 10000 0.548145185481452 9212 0.261104396073383 1.7481880270062
FBgn0050106 490 3.01913 5481 10000 0.548145185481452 9212 0.261104396073383 2.69019608002851
FBgn0035131 72 2.04624 5482 10000 0.548245175482452 9215 0.261025181393382 1.85733249643127
